database_id,TS,VEJNAVN,ÅR,DATO,KATEGORI,SUM ANTAL,ÅDT,HDT
5905,71,HORSEBAKKEN 63 n.f. Mosesvinget,2016,2016-04-26,CYKLER + KNALLERTER I ALT,849,900.0,1000.0
6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,2017-05-18,A+B: KØRETØJER I ALT,2784,3300.0,3600.0
6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,2017-05-18,CYKLER + KNALLERTER I ALT,1404,1400.0,1700.0
6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,2018-05-17,A+B: KØRETØJER I ALT,2656,3100.0,3500.0
6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,2018-05-17,CYKLER + KNALLERTER I ALT,1350,1400.0,1600.0
6303,71,HORSEBAKKEN 63 n.f. Mosesvinget,2019,2019-05-15,A+B: KØRETØJER I ALT,2834,3300.0,3700.0
6303,71,HORSEBAKKEN 63 n.f. Mosesvinget,2019,2019-05-15,CYKLER + KNALLERTER I ALT,1501,1500.0,1800.0
6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,2020-09-01,A+B: KØRETØJER I ALT,2578,3000.0,3400.0
6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,2020-09-01,CYKLER + KNALLERTER I ALT,1510,1600.0,1800.0
6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,2021-06-16,A+B: KØRETØJER I ALT,2557,3000.0,3300.0
6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,2021-06-16,CYKLER + KNALLERTER I ALT,1372,1400.0,1700.0
6651,71,HORSEBAKKEN nord for Mosesvinget,2022,2022-06-09,A+B: KØRETØJER I ALT,2398,2800.0,3100.0
6651,71,HORSEBAKKEN nord for Mosesvinget,2022,2022-06-09,CYKLER + KNALLERTER I ALT,1360,1400.0,1700.0
6827,71,HORSEBAKKEN nord for Mosesvinget,2023,2023-06-01,A+B: KØRETØJER I ALT,2249,2600.0,2900.0
6827,71,HORSEBAKKEN nord for Mosesvinget,2023,2023-06-01,CYKLER + KNALLERTER I ALT,1295,1300.0,1600.0
5494,72,Ingerslevsgade s.f. Tietgensgade ,2013,2013-09-17,A+B: KØRETØJER I ALT,7288,8500.0,9500.0
5494,72,Ingerslevsgade s.f. Tietgensgade ,2013,2013-09-17,CYKLER + KNALLERTER I ALT,3532,3600.0,4300.0
5635,72,INGERSLEVSGADE sydøst for Tietgensgade ,2014,2014-10-08,A+B: KØRETØJER I ALT,8056,9400.0,10600.0
5635,72,INGERSLEVSGADE sydøst for Tietgensgade ,2014,2014-10-08,CYKLER + KNALLERTER I ALT,3655,3800.0,4500.0
5777,72,INGERSLEVSGADE sø.f. Tietgensgade ,2015,2015-09-02,A+B: KØRETØJER I ALT,7793,9100.0,10200.0
5777,72,INGERSLEVSGADE sø.f. Tietgensgade ,2015,2015-09-02,CYKLER + KNALLERTER I ALT,4022,4100.0,4900.0
5907,72,INGERSLEVSGADE sø.f. Tietgensgade,2016,2016-09-13,A+B: KØRETØJER I ALT,7383,8600.0,9700.0
5907,72,INGERSLEVSGADE sø.f. Tietgensgade,2016,2016-09-13,CYKLER + KNALLERTER I ALT,4527,4700.0,5500.0
6018,72,INGERSLEVSGADE sø.f. Tietgensgade,2017,2017-09-07,A+B: KØRETØJER I ALT,8324,9700.0,10900.0
6018,72,INGERSLEVSGADE sø.f. Tietgensgade,2017,2017-09-07,CYKLER + KNALLERTER I ALT,3021,3100.0,3700.0
6156,72,INGERSLEVSGADE sø.f. Tietgensgade,2018,2018-09-04,A+B: KØRETØJER I ALT,7394,8700.0,9700.0
6156,72,INGERSLEVSGADE sø.f. Tietgensgade,2018,2018-09-04,CYKLER + KNALLERTER I ALT,4444,4600.0,5400.0
6304,72,INGERSLEVSGADE sø.f. Tietgensgade,2019,2019-09-04,A+B: KØRETØJER I ALT,7768,9100.0,10200.0
6304,72,INGERSLEVSGADE sø.f. Tietgensgade,2019,2019-09-04,CYKLER + KNALLERTER I ALT,4158,4300.0,5100.0
6394,72,INGERSLEVSGADE sø.f. Tietgensgade,2020,2020-10-07,A+B: KØRETØJER I ALT,4831,5700.0,6300.0
6394,72,INGERSLEVSGADE sø.f. Tietgensgade,2020,2020-10-07,CYKLER + KNALLERTER I ALT,2424,2500.0,3000.0
6515,72,INGERSLEVSGADE sø.f. Tietgensgade,2021,2021-09-02,A+B: KØRETØJER I ALT,6872,8000.0,9000.0
6515,72,INGERSLEVSGADE sø.f. Tietgensgade,2021,2021-09-02,CYKLER + KNALLERTER I ALT,3841,4000.0,4700.0
6652,72,INGERSLEVSGADE sø.f. Tietgensgade,2022,2022-09-13,A+B: KØRETØJER I ALT,6588,7700.0,8600.0
6652,72,INGERSLEVSGADE sø.f. Tietgensgade,2022,2022-09-13,CYKLER + KNALLERTER I ALT,3594,3700.0,4400.0
6828,72,INGERSLEVSGADE syd for Tietgensgade,2023,2023-09-13,A+B: KØRETØJER I ALT,6131,7200.0,8000.0
6828,72,INGERSLEVSGADE syd for Tietgensgade,2023,2023-09-13,CYKLER + KNALLERTER I ALT,3979,4100.0,4900.0
5445,73,Islevhusvej sv.f. Kildeløbet ,2013,2013-05-29,A+B: KØRETØJER I ALT,8851,10400.0,11600.0
5445,73,Islevhusvej sv.f. Kildeløbet ,2013,2013-05-29,CYKLER + KNALLERTER I ALT,1266,1300.0,1500.0
5577,73,ISLEVHUSVEJ 83 nordøst for Islevholm ,2014,2014-05-08,A+B: KØRETØJER I ALT,8545,10000.0,11200.0
5577,73,ISLEVHUSVEJ 83 nordøst for Islevholm ,2014,2014-05-08,CYKLER + KNALLERTER I ALT,1375,1400.0,1700.0
5909,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,2016-05-10,A+B: KØRETØJER I ALT,8291,9700.0,10900.0
5909,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,2016-05-10,CYKLER + KNALLERTER I ALT,1367,1400.0,1700.0
6023,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,2017-05-10,A+B: KØRETØJER I ALT,9718,11400.0,12700.0
6023,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,2017-05-10,CYKLER + KNALLERTER I ALT,918,900.0,1100.0
6157,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,2018-05-23,A+B: KØRETØJER I ALT,9246,10800.0,12100.0
6157,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,2018-05-23,CYKLER + KNALLERTER I ALT,1458,1500.0,1800.0
6306,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2019,2019-05-09,A+B: KØRETØJER I ALT,8584,10000.0,11200.0
6306,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2019,2019-05-09,CYKLER + KNALLERTER I ALT,720,700.0,900.0
6395,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2020,2020-08-19,A+B: KØRETØJER I ALT,8693,10200.0,11400.0
6395,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2020,2020-08-19,CYKLER + KNALLERTER I ALT,1065,1100.0,1300.0
6519,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2021,2021-06-03,A+B: KØRETØJER I ALT,9482,11100.0,12400.0
6519,73,ISLEVHUSVEJ 83 nø.f. Islevholm,2021,2021-06-03,CYKLER + KNALLERTER I ALT,1227,1300.0,1500.0
6654,73,ISLEVHUSVEJ 83 nordøst for Islevholm,2022,2022-05-11,A+B: KØRETØJER I ALT,9250,10800.0,12100.0
6654,73,ISLEVHUSVEJ 83 nordøst for Islevholm,2022,2022-05-11,CYKLER + KNALLERTER I ALT,1102,1100.0,1300.0
6829,73,ISLEVHUSVEJ 83 nordøst for Islevholm,2023,2023-05-16,A+B: KØRETØJER I ALT,10787,12600.0,14100.0
6829,73,ISLEVHUSVEJ 83 nordøst for Islevholm,2023,2023-05-16,CYKLER + KNALLERTER I ALT,1311,1400.0,1600.0
5495,74,Kastrupvej s.f. Backersvej ,2013,2013-04-18,A+B: KØRETØJER I ALT,6730,7900.0,8800.0
5495,74,Kastrupvej s.f. Backersvej ,2013,2013-04-18,CYKLER + KNALLERTER I ALT,1443,1500.0,1800.0
5636,74,KASTRUPVEJ 203 syd for Backersvej ,2014,2014-05-20,A+B: KØRETØJER I ALT,6450,7500.0,8400.0
5636,74,KASTRUPVEJ 203 syd for Backersvej ,2014,2014-05-20,CYKLER + KNALLERTER I ALT,1948,2000.0,2400.0
5778,74,KASTRUPVEJ 203 s.f. Backersvej ,2015,2015-04-16,A+B: KØRETØJER I ALT,7201,8400.0,9400.0
5778,74,KASTRUPVEJ 203 s.f. Backersvej ,2015,2015-04-16,CYKLER + KNALLERTER I ALT,1473,1500.0,1800.0
5910,74,KASTRUPVEJ 203 s.f. Backersvej,2016,2016-05-03,A+B: KØRETØJER I ALT,7502,8800.0,9800.0
5910,74,KASTRUPVEJ 203 s.f. Backersvej,2016,2016-05-03,CYKLER + KNALLERTER I ALT,1585,1600.0,1900.0
6024,74,KASTRUPVEJ 203 s.f. Backersvej,2017,2017-05-03,A+B: KØRETØJER I ALT,7728,9000.0,10100.0
6024,74,KASTRUPVEJ 203 s.f. Backersvej,2017,2017-05-03,CYKLER + KNALLERTER I ALT,1530,1600.0,1900.0
6158,74,KASTRUPVEJ 203 s.f. Backersvej,2018,2018-05-30,A+B: KØRETØJER I ALT,9106,10700.0,11900.0
6158,74,KASTRUPVEJ 203 s.f. Backersvej,2018,2018-05-30,CYKLER + KNALLERTER I ALT,2218,2300.0,2700.0
6307,74,KASTRUPVEJ 203 s.f. Backersvej,2019,2019-05-07,A+B: KØRETØJER I ALT,8019,9400.0,10500.0
6307,74,KASTRUPVEJ 203 s.f. Backersvej,2019,2019-05-07,CYKLER + KNALLERTER I ALT,1487,1500.0,1800.0
6396,74,KASTRUPVEJ 203 s.f. Backersvej,2020,2020-06-23,A+B: KØRETØJER I ALT,7771,9100.0,10200.0
6396,74,KASTRUPVEJ 203 s.f. Backersvej,2020,2020-06-23,CYKLER + KNALLERTER I ALT,1986,2000.0,2400.0
6520,74,KASTRUPVEJ 203 s.f. Backersvej,2021,2021-05-26,A+B: KØRETØJER I ALT,8451,9900.0,11100.0
6520,74,KASTRUPVEJ 203 s.f. Backersvej,2021,2021-05-26,CYKLER + KNALLERTER I ALT,1335,1400.0,1600.0
6655,74,KASTRUPVEJ 203 syd for Backersvej,2022,2022-05-03,A+B: KØRETØJER I ALT,6615,7700.0,8700.0
6655,74,KASTRUPVEJ 203 syd for Backersvej,2022,2022-05-03,CYKLER + KNALLERTER I ALT,1793,1800.0,2200.0
6830,74,KASTRUPVEJ 203 syd for Backersvej,2023,2023-09-20,A+B: KØRETØJER I ALT,5482,6400.0,7200.0
6830,74,KASTRUPVEJ 203 syd for Backersvej,2023,2023-09-20,CYKLER + KNALLERTER I ALT,1582,1600.0,1900.0
5466,75,Kongelundsvej n.f. Floridavej ,2013,2013-04-18,A+B: KØRETØJER I ALT,6327,7400.0,8300.0
5466,75,Kongelundsvej n.f. Floridavej ,2013,2013-04-18,CYKLER + KNALLERTER I ALT,1195,1200.0,1500.0
5598,75,KONGELUNDSVEJ n.f. Floridavej ,2014,2014-06-03,A+B: KØRETØJER I ALT,7317,8600.0,9600.0
5598,75,KONGELUNDSVEJ n.f. Floridavej ,2014,2014-06-03,CYKLER + KNALLERTER I ALT,1783,1800.0,2200.0
5743,75,KONGELUNDSVEJ n.f. Floridavej ,2015,2015-05-21,A+B: KØRETØJER I ALT,7559,8800.0,9900.0
5743,75,KONGELUNDSVEJ n.f. Floridavej ,2015,2015-05-21,CYKLER + KNALLERTER I ALT,1743,1800.0,2100.0
5912,75,KONGELUNDSVEJ n.f. Floridavej,2016,2016-05-03,A+B: KØRETØJER I ALT,8752,10200.0,11500.0
5912,75,KONGELUNDSVEJ n.f. Floridavej,2016,2016-05-03,CYKLER + KNALLERTER I ALT,1853,1900.0,2300.0
6026,75,KONGELUNDSVEJ n.f. Floridavej,2017,2017-05-03,A+B: KØRETØJER I ALT,7890,9200.0,10300.0
6026,75,KONGELUNDSVEJ n.f. Floridavej,2017,2017-05-03,CYKLER + KNALLERTER I ALT,1865,1900.0,2300.0
6159,75,KONGELUNDSVEJ n.f. Floridavej,2018,2018-05-15,A+B: KØRETØJER I ALT,8297,9700.0,10900.0
6159,75,KONGELUNDSVEJ n.f. Floridavej,2018,2018-05-15,CYKLER + KNALLERTER I ALT,2111,2200.0,2600.0
6309,75,KONGELUNDSVEJ n.f. Floridavej,2019,2019-05-07,A+B: KØRETØJER I ALT,8539,10000.0,11200.0
6309,75,KONGELUNDSVEJ n.f. Floridavej,2019,2019-05-07,CYKLER + KNALLERTER I ALT,1732,1800.0,2100.0
6397,75,KONGELUNDSVEJ n.f. Floridavej,2020,2020-06-24,A+B: KØRETØJER I ALT,7780,9100.0,10200.0
6397,75,KONGELUNDSVEJ n.f. Floridavej,2020,2020-06-24,CYKLER + KNALLERTER I ALT,2481,2600.0,3000.0
6522,75,KONGELUNDSVEJ n.f. Floridavej,2021,2021-05-26,A+B: KØRETØJER I ALT,7949,9300.0,10400.0
6522,75,KONGELUNDSVEJ n.f. Floridavej,2021,2021-05-26,CYKLER + KNALLERTER I ALT,1300,1300.0,1600.0
6658,75,KONGELUNDSVEJ nord for Floridavej,2022,2022-05-03,A+B: KØRETØJER I ALT,7452,8700.0,9800.0
6658,75,KONGELUNDSVEJ nord for Floridavej,2022,2022-05-03,CYKLER + KNALLERTER I ALT,1916,2000.0,2300.0
6831,75,KONGELUNDSVEJ nord for Floridavej,2023,2023-05-03,A+B: KØRETØJER I ALT,8252,9700.0,10800.0
6831,75,KONGELUNDSVEJ nord for Floridavej,2023,2023-05-03,CYKLER + KNALLERTER I ALT,2105,2200.0,2600.0
5518,78,MØRKHØJVEJ 2 n.f Frederikssundsvej ,2013,2013-09-25,A+B: KØRETØJER I ALT,7792,9100.0,10200.0
5518,78,MØRKHØJVEJ 2 n.f Frederikssundsvej ,2013,2013-09-25,CYKLER + KNALLERTER I ALT,3042,3100.0,3700.0
5662,78,MØRKHØJVEJ 2 nord for Frederikssundsvej ,2014,2014-05-08,A+B: KØRETØJER I ALT,7894,9200.0,10300.0
5662,78,MØRKHØJVEJ 2 nord for Frederikssundsvej ,2014,2014-05-08,CYKLER + KNALLERTER I ALT,2971,3100.0,3600.0
5800,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej ,2015,2015-04-21,A+B: KØRETØJER I ALT,7404,8700.0,9700.0
5800,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej ,2015,2015-04-21,CYKLER + KNALLERTER I ALT,2694,2800.0,3300.0
5914,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2016,2016-04-26,A+B: KØRETØJER I ALT,7260,8500.0,9500.0
5914,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2016,2016-04-26,CYKLER + KNALLERTER I ALT,1720,1800.0,2100.0
6027,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2017,2017-05-10,A+B: KØRETØJER I ALT,7501,8800.0,9800.0
6027,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2017,2017-05-10,CYKLER + KNALLERTER I ALT,1975,2000.0,2400.0
6161,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2018,2018-05-23,A+B: KØRETØJER I ALT,7323,8600.0,9600.0
6161,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2018,2018-05-23,CYKLER + KNALLERTER I ALT,2734,2800.0,3300.0
6310,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2019,2019-05-09,A+B: KØRETØJER I ALT,7594,8900.0,9900.0
6310,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2019,2019-05-09,CYKLER + KNALLERTER I ALT,1906,2000.0,2300.0
6398,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2020,2020-08-25,A+B: KØRETØJER I ALT,7189,8400.0,9400.0
6398,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2020,2020-08-25,CYKLER + KNALLERTER I ALT,2871,3000.0,3500.0
6524,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2021,2021-06-03,A+B: KØRETØJER I ALT,7593,8900.0,9900.0
6524,78,MØRKHØJVEJ 2 n.f. Frederikssundsvej,2021,2021-06-03,CYKLER + KNALLERTER I ALT,2154,2200.0,2600.0
6662,78,MØRKHØJVEJ 2 nord for Frederikssundsvej,2022,2022-05-10,A+B: KØRETØJER I ALT,7973,9300.0,10400.0
6662,78,MØRKHØJVEJ 2 nord for Frederikssundsvej,2022,2022-05-10,CYKLER + KNALLERTER I ALT,2570,2600.0,3100.0
6833,78,MØRKHØJVEJ 2 nord for Frederikssundsvej,2023,2023-05-11,A+B: KØRETØJER I ALT,7904,9200.0,10400.0
6833,78,MØRKHØJVEJ 2 nord for Frederikssundsvej,2023,2023-05-11,CYKLER + KNALLERTER I ALT,2485,2600.0,3000.0
5484,79,Rygårds Allé s.f. Lundeskovsvej ,2013,2013-05-28,A+B: KØRETØJER I ALT,871,1000.0,1100.0
5619,79,RYGÅRDS Alle 104 s.f. Lundeskovsvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,1173,1400.0,1500.0
5619,79,RYGÅRDS Alle 104 s.f. Lundeskovsvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,652,700.0,800.0
5761,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej ,2015,2015-04-14,A+B: KØRETØJER I ALT,1022,1200.0,1300.0
5761,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej ,2015,2015-04-14,CYKLER + KNALLERTER I ALT,569,600.0,700.0
5915,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2016,2016-04-20,A+B: KØRETØJER I ALT,1217,1400.0,1600.0
5915,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2016,2016-04-20,CYKLER + KNALLERTER I ALT,714,700.0,900.0
6028,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2017,2017-05-23,A+B: KØRETØJER I ALT,1258,1500.0,1600.0
6028,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2017,2017-05-23,CYKLER + KNALLERTER I ALT,795,800.0,1000.0
6162,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2018,2018-05-16,A+B: KØRETØJER I ALT,987,1200.0,1300.0
6162,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,971,1000.0,1200.0
6311,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2019,2019-05-14,A+B: KØRETØJER I ALT,1042,1200.0,1400.0
6311,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2019,2019-05-14,CYKLER + KNALLERTER I ALT,760,800.0,900.0
6399,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2020,2020-09-08,A+B: KØRETØJER I ALT,968,1100.0,1300.0
6399,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2020,2020-09-08,CYKLER + KNALLERTER I ALT,768,800.0,900.0
6525,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2021,2021-06-16,A+B: KØRETØJER I ALT,1093,1300.0,1400.0
6525,79,RYGÅRDS ALLÉ 104 s.f. Lundeskovsvej,2021,2021-06-16,CYKLER + KNALLERTER I ALT,868,900.0,1100.0
6663,79,RYGÅRDS ALLÉ 104 syd for Lundeskovsvej,2022,2022-05-18,A+B: KØRETØJER I ALT,991,1200.0,1300.0
6663,79,RYGÅRDS ALLÉ 104 syd for Lundeskovsvej,2022,2022-05-18,CYKLER + KNALLERTER I ALT,839,900.0,1000.0
6834,79,RYGÅRDS ALLÉ 104 syd for Lundeskovsvej,2023,2023-05-24,A+B: KØRETØJER I ALT,916,1100.0,1200.0
6834,79,RYGÅRDS ALLÉ 104 syd for Lundeskovsvej,2023,2023-05-24,CYKLER + KNALLERTER I ALT,723,700.0,900.0
5464,80,Ryvangs Allé s.f. Callisensvej ,2013,2013-04-23,A+B: KØRETØJER I ALT,4520,5300.0,5900.0
5597,80,RYVANGS ALLE 77 s.f. Callisensvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,2092,2400.0,2700.0
5597,80,RYVANGS ALLE 77 s.f. Callisensvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,1693,1700.0,2100.0
5742,80,RYVANGS ALLÉ 77 s.f. Callisensvej ,2015,2015-04-09,A+B: KØRETØJER I ALT,4776,5600.0,6300.0
5742,80,RYVANGS ALLÉ 77 s.f. Callisensvej ,2015,2015-04-09,CYKLER + KNALLERTER I ALT,2301,2400.0,2800.0
5918,80,RYVANGS ALLÉ 77 s.f. Callisensvej,2016,2016-04-19,A+B: KØRETØJER I ALT,6120,7200.0,8000.0
5918,80,RYVANGS ALLÉ 77 s.f. Callisensvej,2016,2016-04-19,CYKLER + KNALLERTER I ALT,1895,2000.0,2300.0
6029,80,RYVANGS ALLÉ 76 s.f. Nordkrog,2017,2017-05-16,A+B: KØRETØJER I ALT,6706,7800.0,8800.0
6029,80,RYVANGS ALLÉ 76 s.f. Nordkrog,2017,2017-05-16,CYKLER + KNALLERTER I ALT,2389,2500.0,2900.0
6165,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2018,2018-05-16,A+B: KØRETØJER I ALT,6180,7200.0,8100.0
6165,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,3392,3500.0,4100.0
6314,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2019,2019-05-14,A+B: KØRETØJER I ALT,6119,7200.0,8000.0
6314,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2019,2019-05-14,CYKLER + KNALLERTER I ALT,3158,3300.0,3900.0
6400,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2020,2020-08-25,A+B: KØRETØJER I ALT,5971,7000.0,7800.0
6400,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2020,2020-08-25,CYKLER + KNALLERTER I ALT,4099,4200.0,5000.0
6527,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2021,2021-06-23,A+B: KØRETØJER I ALT,6294,7400.0,8200.0
6527,80,RYVANGS ALLÉ 76 s.f. Callisensvej,2021,2021-06-23,CYKLER + KNALLERTER I ALT,2860,2900.0,3500.0
6667,80,RYVANGS ALLÉ 76 syd for Callisensvej,2022,2022-05-18,A+B: KØRETØJER I ALT,5710,6700.0,7500.0
6667,80,RYVANGS ALLÉ 76 syd for Callisensvej,2022,2022-05-18,CYKLER + KNALLERTER I ALT,2650,2700.0,3200.0
6836,80,RYVANGS ALLÉ 76 syd for Callisensvej,2023,2023-05-24,A+B: KØRETØJER I ALT,4895,5700.0,6400.0
6836,80,RYVANGS ALLÉ 76 syd for Callisensvej,2023,2023-05-24,CYKLER + KNALLERTER I ALT,2823,2900.0,3400.0
5471,82,Svanemøllevej s.f. Callisensvej ,2013,2013-04-23,A+B: KØRETØJER I ALT,1556,1800.0,2000.0
5604,82,SVANEMØLLEVEJ s.f. Callisensvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,1980,2300.0,2600.0
5604,82,SVANEMØLLEVEJ s.f. Callisensvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,564,600.0,700.0
5748,82,SVANEMØLLEVEJ s.f. Callisensvej ,2015,2015-04-09,A+B: KØRETØJER I ALT,1457,1700.0,1900.0
5748,82,SVANEMØLLEVEJ s.f. Callisensvej ,2015,2015-04-09,CYKLER + KNALLERTER I ALT,712,700.0,900.0
5919,82,SVANEMØLLEVEJ s.f. Callisensvej,2016,2016-04-19,A+B: KØRETØJER I ALT,1315,1500.0,1700.0
5919,82,SVANEMØLLEVEJ s.f. Callisensvej,2016,2016-04-19,CYKLER + KNALLERTER I ALT,593,600.0,700.0
6031,82,SVANEMØLLEVEJ s.f. Callisensvej,2017,2017-05-18,A+B: KØRETØJER I ALT,1354,1600.0,1800.0
6031,82,SVANEMØLLEVEJ s.f. Callisensvej,2017,2017-05-18,CYKLER + KNALLERTER I ALT,677,700.0,800.0
6166,82,SVANEMØLLEVEJ s.f. Callisensvej,2018,2018-05-16,A+B: KØRETØJER I ALT,1398,1600.0,1800.0
6166,82,SVANEMØLLEVEJ s.f. Callisensvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,876,900.0,1100.0
6315,82,SVANEMØLLEVEJ s.f. Callisensvej,2019,2019-05-14,A+B: KØRETØJER I ALT,2041,2400.0,2700.0
6315,82,SVANEMØLLEVEJ s.f. Callisensvej,2019,2019-05-14,CYKLER + KNALLERTER I ALT,686,700.0,800.0
6401,82,SVANEMØLLEVEJ s.f. Callisensvej,2020,2020-08-25,A+B: KØRETØJER I ALT,1312,1500.0,1700.0
6401,82,SVANEMØLLEVEJ s.f. Callisensvej,2020,2020-08-25,CYKLER + KNALLERTER I ALT,1076,1100.0,1300.0
6528,82,SVANEMØLLEVEJ s.f. Callisensvej,2021,2021-06-23,A+B: KØRETØJER I ALT,1586,1900.0,2100.0
6528,82,SVANEMØLLEVEJ s.f. Callisensvej,2021,2021-06-23,CYKLER + KNALLERTER I ALT,853,900.0,1000.0
6668,82,SVANEMØLLEVEJ syd for Callisensvej,2022,2022-05-18,A+B: KØRETØJER I ALT,664,800.0,900.0
6668,82,SVANEMØLLEVEJ syd for Callisensvej,2022,2022-05-18,CYKLER + KNALLERTER I ALT,791,800.0,1000.0
6837,82,SVANEMØLLEVEJ syd for Callisensvej,2023,2023-06-15,A+B: KØRETØJER I ALT,1057,1200.0,1400.0
6837,82,SVANEMØLLEVEJ syd for Callisensvej,2023,2023-06-15,CYKLER + KNALLERTER I ALT,695,700.0,800.0
5486,122,GL. KONGEVEJ v.f. Stenosgade ,2013,2013-09-04,A+B: KØRETØJER I ALT,9596,11200.0,12600.0
5486,122,GL. KONGEVEJ v.f. Stenosgade ,2013,2013-09-04,CYKLER + KNALLERTER I ALT,15256,15700.0,18600.0
5623,122,GAMMEL KONGEVEJ vest for Stenosgade ,2014,2014-10-09,A+B: KØRETØJER I ALT,9472,11100.0,12400.0
5623,122,GAMMEL KONGEVEJ vest for Stenosgade ,2014,2014-10-09,CYKLER + KNALLERTER I ALT,13067,13500.0,15900.0
5766,122,GL. KONGEVEJ v.f. Stenosgade ,2015,2015-09-24,A+B: KØRETØJER I ALT,9082,10600.0,11900.0
5766,122,GL. KONGEVEJ v.f. Stenosgade ,2015,2015-09-24,CYKLER + KNALLERTER I ALT,14330,14800.0,17500.0
5823,122,GL. KONGEVEJ v.f. Stenosgade,2016,2016-09-06,A+B: KØRETØJER I ALT,8081,9500.0,10600.0
5823,122,GL. KONGEVEJ v.f. Stenosgade,2016,2016-09-06,CYKLER + KNALLERTER I ALT,15401,15900.0,18800.0
5950,122,GL. KONGEVEJ v.f. Stenosgade,2017,2017-09-26,A+B: KØRETØJER I ALT,8273,9700.0,10800.0
5950,122,GL. KONGEVEJ v.f. Stenosgade,2017,2017-09-26,CYKLER + KNALLERTER I ALT,14453,14900.0,17600.0
6061,122,GL. KONGEVEJ v.f. Stenosgade,2018,2018-09-04,A+B: KØRETØJER I ALT,7493,8800.0,9800.0
6061,122,GL. KONGEVEJ v.f. Stenosgade,2018,2018-09-04,CYKLER + KNALLERTER I ALT,14620,15100.0,17800.0
6213,122,GL. KONGEVEJ v.f. Stenosgade,2019,2019-09-04,A+B: KØRETØJER I ALT,7531,8800.0,9900.0
6213,122,GL. KONGEVEJ v.f. Stenosgade,2019,2019-09-04,CYKLER + KNALLERTER I ALT,14835,15300.0,18100.0
