række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
142344,5940,6,KAMPMANNSGADE ud for søerne,2017,09/26/2017,Mod øst (Vesterport),B: TUNG TRAFIK I ALT,8,7,9,10,8,6,8,6,6,4,4,5,81,0.02476780185758514,0.013011152416356878,0.030927835051546393,0.056179775280898875,0.05228758169934641,0.04081632653061224,0.04938271604938271,0.03333333333333333,0.031413612565445025,0.01702127659574468,0.022099447513812154,0.03676470588235294,0.02983425414364641
142345,5940,6,KAMPMANNSGADE ud for søerne,2017,09/26/2017,Mod øst (Vesterport),A+B: KØRETØJER I ALT,323,538,291,178,153,147,162,180,191,235,181,136,2715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142348,5940,6,KAMPMANNSGADE ud for søerne,2017,09/26/2017,Mod øst (Vesterport),CYKLER + KNALLERTER I ALT,642,1353,414,162,156,176,198,215,283,285,285,221,4390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130606,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,VEST (MOD FREDERIKSBERG),A: LET TRAFIK I ALT,116,142,120,137,170,177,156,209,251,268,206,156,2108,0.9586776859504132,0.9342105263157895,0.9523809523809523,0.9647887323943662,0.9550561797752809,0.9619565217391305,0.9285714285714286,0.9675925925925926,0.98046875,0.9781021897810219,0.9809523809523809,0.975,0.9638774577046182
130612,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,VEST (MOD FREDERIKSBERG),B: TUNG TRAFIK I ALT,5,10,6,5,8,7,12,7,5,6,4,4,79,0.04132231404958678,0.06578947368421052,0.047619047619047616,0.035211267605633804,0.0449438202247191,0.03804347826086957,0.07142857142857142,0.032407407407407406,0.01953125,0.021897810218978103,0.01904761904761905,0.025,0.0361225422953818
130613,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,VEST (MOD FREDERIKSBERG),A+B: KØRETØJER I ALT,121,152,126,142,178,184,168,216,256,274,210,160,2187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130616,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,VEST (MOD FREDERIKSBERG),CYKLER + KNALLERTER I ALT,206,211,121,99,122,148,199,254,584,905,540,345,3734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130620,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,ØST (MOD VESTERPORT),A: LET TRAFIK I ALT,285,476,256,174,194,152,159,189,181,131,107,89,2393,0.9628378378378378,0.9754098360655737,0.9552238805970149,0.9508196721311475,0.9509803921568627,0.9382716049382716,0.9408284023668639,0.9642857142857143,0.9731182795698925,0.9703703703703703,0.9469026548672567,0.956989247311828,0.9598876855194545
130626,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,ØST (MOD VESTERPORT),B: TUNG TRAFIK I ALT,11,12,12,9,10,10,10,7,5,4,6,4,100,0.037162162162162164,0.02459016393442623,0.04477611940298507,0.04918032786885246,0.049019607843137254,0.06172839506172839,0.05917159763313609,0.03571428571428571,0.026881720430107527,0.02962962962962963,0.05309734513274336,0.043010752688172046,0.04011231448054553
130627,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,ØST (MOD VESTERPORT),A+B: KØRETØJER I ALT,296,488,268,183,204,162,169,196,186,135,113,93,2493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130630,5472,6,KAMPMANNSGADE ud for søerne ,2013,09/04/2013,ØST (MOD VESTERPORT),CYKLER + KNALLERTER I ALT,629,1644,414,184,156,182,160,175,273,305,209,164,4495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136109,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD NORD (BYEN),A: LET TRAFIK I ALT,543,565,467,361,407,398,416,442,492,584,453,461,5589,0.9783783783783784,0.9758203799654577,0.9852320675105485,0.9730458221024259,0.9713603818615751,0.9827160493827161,0.983451536643026,0.9800443458980045,0.9859719438877755,0.9915110356536503,0.9956043956043956,0.9935344827586207,0.983286418015482
136115,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD NORD (BYEN),B: TUNG TRAFIK I ALT,12,14,7,10,12,7,7,9,7,5,2,3,95,0.021621621621621623,0.024179620034542316,0.014767932489451477,0.026954177897574125,0.028639618138424822,0.01728395061728395,0.016548463356973995,0.019955654101995565,0.014028056112224449,0.008488964346349746,0.004395604395604396,0.00646551724137931,0.016713581984517945
136116,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD NORD (BYEN),A+B: KØRETØJER I ALT,555,579,474,371,419,405,423,451,499,589,455,464,5684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136119,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD NORD (BYEN),CYKLER + KNALLERTER I ALT,145,93,65,43,39,33,51,80,101,80,69,46,845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136123,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD SYD (BYGRÆNSEN),A: LET TRAFIK I ALT,426,367,382,374,383,376,415,503,654,606,520,437,5443,0.9861111111111112,0.9708994708994709,0.9695431472081218,0.9714285714285714,0.9671717171717171,0.9817232375979112,0.969626168224299,0.9862745098039216,0.9864253393665159,0.9934426229508196,0.9923664122137404,0.9954441913439636,0.9821364128473475
136129,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD SYD (BYGRÆNSEN),B: TUNG TRAFIK I ALT,6,11,12,11,13,7,13,7,9,4,4,2,99,0.013888888888888888,0.0291005291005291,0.030456852791878174,0.02857142857142857,0.03282828282828283,0.018276762402088774,0.030373831775700934,0.013725490196078431,0.013574660633484163,0.006557377049180328,0.007633587786259542,0.004555808656036446,0.01786358715265247
136130,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD SYD (BYGRÆNSEN),A+B: KØRETØJER I ALT,432,378,394,385,396,383,428,510,663,610,524,439,5542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136133,5692,8,ENGLANDSVEJ n.f. Følfodvej ,2015,04/16/2015,MOD SYD (BYGRÆNSEN),CYKLER + KNALLERTER I ALT,121,115,58,60,35,41,44,78,108,105,91,57,913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142366,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod nord (byen),A: LET TRAFIK I ALT,560,547,457,393,377,374,385,406,483,542,477,423,5424,0.9790209790209791,0.9750445632798574,0.9723404255319149,0.9825,0.9716494845360825,0.9664082687338501,0.9771573604060914,0.9806763285024155,0.9938271604938271,0.9890510948905109,0.9875776397515528,0.9929577464788732,0.9810092240911558
142372,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod nord (byen),B: TUNG TRAFIK I ALT,12,14,13,7,11,13,9,8,3,6,6,3,105,0.02097902097902098,0.024955436720142603,0.027659574468085105,0.0175,0.028350515463917526,0.03359173126614987,0.02284263959390863,0.01932367149758454,0.006172839506172839,0.010948905109489052,0.012422360248447204,0.007042253521126761,0.018990775908844276
142373,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod nord (byen),A+B: KØRETØJER I ALT,572,561,470,400,388,387,394,414,486,548,483,426,5529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142376,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod nord (byen),CYKLER + KNALLERTER I ALT,189,122,51,38,44,54,68,80,105,95,87,55,988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154116,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod nord (byen),A: LET TRAFIK I ALT,601,582,473,394,371,388,349,406,469,508,452,356,5349,0.9917491749174917,0.9716193656093489,0.9854166666666667,0.9825436408977556,0.9763157894736842,0.9797979797979798,0.9694444444444444,0.9878345498783455,0.9873684210526316,0.9921875,0.9868995633187773,0.9888888888888889,0.9836336888561972
154122,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod nord (byen),B: TUNG TRAFIK I ALT,5,17,7,7,9,8,11,5,6,4,6,4,89,0.00825082508250825,0.028380634390651086,0.014583333333333334,0.017456359102244388,0.02368421052631579,0.020202020202020204,0.030555555555555555,0.012165450121654502,0.01263157894736842,0.0078125,0.013100436681222707,0.011111111111111112,0.01636631114380287
154123,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod nord (byen),A+B: KØRETØJER I ALT,606,599,480,401,380,396,360,411,475,512,458,360,5438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154126,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod nord (byen),CYKLER + KNALLERTER I ALT,196,181,54,43,42,57,63,78,135,118,88,56,1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148871,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod nord (byen),A: LET TRAFIK I ALT,624,608,460,427,383,383,403,440,539,555,475,372,5669,0.985781990521327,0.9728,0.9623430962343096,0.9595505617977528,0.9770408163265306,0.9745547073791349,0.9664268585131894,0.9821428571428571,0.9835766423357665,0.9946236559139785,0.9937238493723849,0.9893617021276596,0.9789328268002072
148877,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod nord (byen),B: TUNG TRAFIK I ALT,9,17,18,18,9,10,14,8,9,3,3,4,122,0.014218009478672985,0.0272,0.03765690376569038,0.04044943820224719,0.02295918367346939,0.02544529262086514,0.03357314148681055,0.017857142857142856,0.016423357664233577,0.005376344086021506,0.006276150627615063,0.010638297872340425,0.02106717319979278
148878,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod nord (byen),A+B: KØRETØJER I ALT,633,625,478,445,392,393,417,448,548,558,478,376,5791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148881,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod nord (byen),CYKLER + KNALLERTER I ALT,162,125,45,42,33,55,61,65,84,81,59,35,847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139209,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod nord (byen),A: LET TRAFIK I ALT,503,530,413,317,343,375,351,368,503,508,488,416,5115,0.9805068226120858,0.9671532846715328,0.9649532710280374,0.9606060606060606,0.9689265536723164,0.97911227154047,0.9590163934426229,0.9813333333333333,0.9862745098039216,0.9883268482490273,0.9799196787148594,0.9881235154394299,0.976145038167939
139215,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod nord (byen),B: TUNG TRAFIK I ALT,10,18,15,13,11,8,15,7,7,6,10,5,125,0.01949317738791423,0.032846715328467155,0.035046728971962614,0.03939393939393939,0.031073446327683617,0.020887728459530026,0.040983606557377046,0.018666666666666668,0.013725490196078431,0.011673151750972763,0.020080321285140562,0.011876484560570071,0.02385496183206107
139216,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod nord (byen),A+B: KØRETØJER I ALT,513,548,428,330,354,383,366,375,510,514,498,421,5240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139219,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod nord (byen),CYKLER + KNALLERTER I ALT,201,166,61,47,67,45,77,89,142,119,85,80,1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145141,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod nord (byen),A: LET TRAFIK I ALT,561,517,432,407,377,364,379,368,541,590,509,402,5447,0.9739583333333334,0.9736346516007532,0.96,0.9531615925058547,0.9666666666666667,0.9706666666666667,0.979328165374677,0.9761273209549072,0.9872262773722628,0.9915966386554622,0.994140625,0.995049504950495,0.9775664034458005
145147,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod nord (byen),B: TUNG TRAFIK I ALT,15,14,18,20,13,11,8,9,7,5,3,2,125,0.026041666666666668,0.026365348399246705,0.04,0.0468384074941452,0.03333333333333333,0.029333333333333333,0.020671834625323,0.023872679045092837,0.012773722627737226,0.008403361344537815,0.005859375,0.0049504950495049506,0.02243359655419957
145148,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod nord (byen),A+B: KØRETØJER I ALT,576,531,450,427,390,375,387,377,548,595,512,404,5572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145151,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod nord (byen),CYKLER + KNALLERTER I ALT,210,175,39,39,57,40,75,95,112,120,78,62,1102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154670,6419,8,ENGLANDSVEJ n.f. Følfodvej,2021,05/26/2021,Mod nord (byen),A: LET TRAFIK I ALT,524,519,375,383,360,357,391,398,425,489,430,376,5027,0.9757914338919925,0.9774011299435028,0.9765625,0.9696202531645569,0.975609756097561,0.9861878453038674,0.972636815920398,0.9900497512437811,0.9906759906759907,0.9898785425101214,0.9953703703703703,0.9973474801061007,0.9829878764176769
154676,6419,8,ENGLANDSVEJ n.f. Følfodvej,2021,05/26/2021,Mod nord (byen),B: TUNG TRAFIK I ALT,13,12,9,12,9,5,11,4,4,5,2,1,87,0.024208566108007448,0.022598870056497175,0.0234375,0.030379746835443037,0.024390243902439025,0.013812154696132596,0.02736318407960199,0.009950248756218905,0.009324009324009324,0.010121457489878543,0.004629629629629629,0.002652519893899204,0.017012123582323034
154677,6419,8,ENGLANDSVEJ n.f. Følfodvej,2021,05/26/2021,Mod nord (byen),A+B: KØRETØJER I ALT,537,531,384,395,369,362,402,402,429,494,432,377,5114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154680,6419,8,ENGLANDSVEJ n.f. Følfodvej,2021,05/26/2021,Mod nord (byen),CYKLER + KNALLERTER I ALT,136,112,30,25,35,56,38,57,62,56,52,31,690,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151981,6332,8,ENGLANDSVEJ n.f. Følfodvej,2020,06/24/2020,Mod nord (byen),A: LET TRAFIK I ALT,451,447,362,351,332,352,370,341,445,387,346,282,4466,0.9698924731182795,0.9717391304347827,0.981029810298103,0.9859550561797753,0.9764705882352941,0.9696969696969697,0.9788359788359788,0.9770773638968482,0.9955257270693513,0.9974226804123711,0.9942528735632183,0.9929577464788732,0.9821860567407081
151987,6332,8,ENGLANDSVEJ n.f. Følfodvej,2020,06/24/2020,Mod nord (byen),B: TUNG TRAFIK I ALT,14,13,7,5,8,11,8,8,2,1,2,2,81,0.030107526881720432,0.02826086956521739,0.018970189701897018,0.014044943820224719,0.023529411764705882,0.030303030303030304,0.021164021164021163,0.022922636103151862,0.0044742729306487695,0.002577319587628866,0.005747126436781609,0.007042253521126761,0.01781394325929184
151988,6332,8,ENGLANDSVEJ n.f. Følfodvej,2020,06/24/2020,Mod nord (byen),A+B: KØRETØJER I ALT,465,460,369,356,340,363,378,349,447,388,348,284,4547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151991,6332,8,ENGLANDSVEJ n.f. Følfodvej,2020,06/24/2020,Mod nord (byen),CYKLER + KNALLERTER I ALT,136,158,66,64,41,60,71,82,104,103,89,67,1041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160707,6693,8,ENGLANDSVEJ nord for Følfodvej,2023,09/20/2023,Mod nord (byen),A: LET TRAFIK I ALT,576,591,386,332,319,316,345,391,466,471,382,338,4913,0.9896907216494846,0.9720394736842105,0.9722921914357683,0.9736070381231672,0.9755351681957186,0.9693251533742331,0.9663865546218487,0.9630541871921182,0.9893842887473461,0.9936708860759493,0.9947916666666666,0.9970501474926253,0.9802474062250599
160713,6693,8,ENGLANDSVEJ nord for Følfodvej,2023,09/20/2023,Mod nord (byen),B: TUNG TRAFIK I ALT,6,17,11,9,8,10,12,15,5,3,2,1,99,0.010309278350515464,0.027960526315789474,0.027707808564231738,0.026392961876832845,0.024464831804281346,0.03067484662576687,0.03361344537815126,0.03694581280788178,0.010615711252653927,0.006329113924050633,0.005208333333333333,0.0029498525073746312,0.019752593774940142
160714,6693,8,ENGLANDSVEJ nord for Følfodvej,2023,09/20/2023,Mod nord (byen),A+B: KØRETØJER I ALT,582,608,397,341,327,326,357,406,471,474,384,339,5012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160717,6693,8,ENGLANDSVEJ nord for Følfodvej,2023,09/20/2023,Mod nord (byen),CYKLER + KNALLERTER I ALT,169,138,65,20,44,62,56,58,101,101,84,59,957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142380,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod syd (bygrænsen),A: LET TRAFIK I ALT,428,405,336,352,402,408,448,505,623,609,526,440,5482,0.9771689497716894,0.9759036144578314,0.9767441860465116,0.9565217391304348,0.9757281553398058,0.9691211401425178,0.9676025917926566,0.9711538461538461,0.9936204146730463,0.9838449111470113,0.9887218045112782,0.9887640449438202,0.9782298358315489
142386,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod syd (bygrænsen),B: TUNG TRAFIK I ALT,10,10,8,16,10,13,15,15,4,10,6,5,122,0.0228310502283105,0.024096385542168676,0.023255813953488372,0.043478260869565216,0.024271844660194174,0.030878859857482184,0.032397408207343416,0.028846153846153848,0.006379585326953748,0.01615508885298869,0.011278195488721804,0.011235955056179775,0.021770164168451105
142387,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod syd (bygrænsen),A+B: KØRETØJER I ALT,438,415,344,368,412,421,463,520,627,619,532,445,5604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142390,5941,8,ENGLANDSVEJ n.f. Følfodvej,2017,05/03/2017,Mod syd (bygrænsen),CYKLER + KNALLERTER I ALT,124,101,57,36,57,47,55,65,146,137,103,69,997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154130,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod syd (bygrænsen),A: LET TRAFIK I ALT,448,472,367,378,390,431,456,504,539,520,531,369,5405,0.986784140969163,0.9812889812889813,0.9812834224598931,0.9818181818181818,0.9774436090225563,0.9685393258426966,0.9702127659574468,0.984375,0.9871794871794872,0.9829867674858223,0.9888268156424581,0.9946091644204852,0.9821915318916954
154136,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod syd (bygrænsen),B: TUNG TRAFIK I ALT,6,9,7,7,9,14,14,8,7,9,6,2,98,0.013215859030837005,0.018711018711018712,0.01871657754010695,0.01818181818181818,0.022556390977443608,0.03146067415730337,0.029787234042553193,0.015625,0.01282051282051282,0.017013232514177693,0.0111731843575419,0.005390835579514825,0.01780846810830456
154137,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod syd (bygrænsen),A+B: KØRETØJER I ALT,454,481,374,385,399,445,470,512,546,529,537,371,5503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154140,6547,8,ENGLANDSVEJ n.f. Følfodvej,2022,05/03/2022,Mod syd (bygrænsen),CYKLER + KNALLERTER I ALT,162,92,51,40,62,79,78,106,171,189,114,53,1197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148885,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod syd (bygrænsen),A: LET TRAFIK I ALT,411,428,364,380,443,425,471,507,639,606,533,406,5613,0.9809069212410502,0.9771689497716894,0.9604221635883905,0.95,0.9714912280701754,0.9725400457665904,0.9771784232365145,0.9844660194174757,0.9906976744186047,0.9950738916256158,0.9944029850746269,0.9902439024390244,0.9802654558155781
148891,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod syd (bygrænsen),B: TUNG TRAFIK I ALT,8,10,15,20,13,12,11,8,6,3,3,4,113,0.01909307875894988,0.0228310502283105,0.0395778364116095,0.05,0.02850877192982456,0.02745995423340961,0.022821576763485476,0.015533980582524271,0.009302325581395349,0.0049261083743842365,0.005597014925373134,0.00975609756097561,0.019734544184421936
148892,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod syd (bygrænsen),A+B: KØRETØJER I ALT,419,438,379,400,456,437,482,515,645,609,536,410,5726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148895,6210,8,ENGLANDSVEJ n.f. Følfodvej,2019,05/07/2019,Mod syd (bygrænsen),CYKLER + KNALLERTER I ALT,147,93,54,36,46,38,61,58,137,142,69,59,940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139223,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod syd (bygrænsen),A: LET TRAFIK I ALT,384,354,345,344,391,429,461,500,679,663,546,423,5519,0.987146529562982,0.9779005524861878,0.9773371104815864,0.9608938547486033,0.972636815920398,0.9705882352941176,0.9766949152542372,0.9900990099009901,0.9854862119013063,0.9925149700598802,0.9909255898366606,0.9952941176470588,0.9827279202279202
139229,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod syd (bygrænsen),B: TUNG TRAFIK I ALT,5,8,8,14,11,13,11,5,10,5,5,2,97,0.012853470437017995,0.022099447513812154,0.0226628895184136,0.03910614525139665,0.02736318407960199,0.029411764705882353,0.023305084745762712,0.009900990099009901,0.01451378809869376,0.0074850299401197605,0.009074410163339383,0.004705882352941176,0.01727207977207977
139230,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod syd (bygrænsen),A+B: KØRETØJER I ALT,389,362,353,358,402,442,472,505,689,668,551,425,5616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139233,5820,8,ENGLANDSVEJ n.f. Følfodvej,2016,05/11/2016,Mod syd (bygrænsen),CYKLER + KNALLERTER I ALT,126,119,72,41,49,65,68,102,166,180,109,70,1167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145155,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod syd (bygrænsen),A: LET TRAFIK I ALT,428,397,339,362,427,404,424,486,653,656,578,391,5545,0.9794050343249427,0.9497607655502392,0.9576271186440678,0.9576719576719577,0.9660633484162896,0.9734939759036144,0.986046511627907,0.9818181818181818,0.9878971255673222,0.9924357034795764,0.993127147766323,0.9923857868020305,0.9784718545967884
145161,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod syd (bygrænsen),B: TUNG TRAFIK I ALT,9,21,15,16,15,11,6,9,8,5,4,3,122,0.020594965675057208,0.050239234449760764,0.0423728813559322,0.042328042328042326,0.033936651583710405,0.02650602409638554,0.013953488372093023,0.01818181818181818,0.012102874432677761,0.007564296520423601,0.006872852233676976,0.007614213197969543,0.021528145403211577
145162,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod syd (bygrænsen),A+B: KØRETØJER I ALT,437,418,354,378,442,415,430,495,661,661,582,394,5667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145165,6053,8,ENGLANDSVEJ n.f. Følfodvej,2018,05/15/2018,Mod syd (bygrænsen),CYKLER + KNALLERTER I ALT,138,88,58,49,47,58,61,91,168,193,106,56,1113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154684,6419,8,ENGLANDSVEJ n.f. Følfodvej,2021,05/26/2021,Mod syd (bygrænsen),A: LET TRAFIK I ALT,363,392,312,316,372,417,414,506,604,527,479,373,5075,0.9918032786885246,0.9727047146401985,0.9397590361445783,0.978328173374613,0.9815303430079155,0.9811764705882353,0.9904306220095693,0.9825242718446602,0.993421052631579,0.992467043314501,0.9937759336099585,0.9893899204244032,0.9837177747625508
