Dataejer,X-koordinat,Y-koordinat,Bestyrer,Adm.vejnr,Vejdel,Kilometer,Meter,Lokalitet,Vejnavn,Køretøjsart,År,StedId,Talte dage,ÅDT,HDT,JDT,HDT,Gennemsnitshastighed,Æ10 Høj,Æ10 Lav,Lastbil ÅDT,o. 1250 ÅDT,Lastbil %,15% hast.-fraktil,85% hast.-fraktil,% over hastighedsgr.,% o. hastgr + 10km/t,% o. hastgr + 20km/t,Hastighedsgrænse,Største time,Største time datotid,Morgen spids time,Morgen spids st. tid,Efterm. spids time,Efterm. spids st. t.
147,720764,6176544,147,1470067,0,0,51,Ml. N.Dalhoffsvej og Dalgas Bou.,Bernhard Bangs Allé,MOTORKTJ,2004,14700671_2,7,5069,5746,4322,5746,"39,4",256,147,489,61,"9,6","30,8","48,6","10,5","2,3",",6",50,459,23.11.2004 13:00,405,07:24,437,14:30
147,720716,6176557,147,1470067,0,0,100,Ml. N.Dalhoffsvej og Dalgas Bou.,Bernhard Bangs Allé,MOTORKTJ,2009,14700673,10,5015,5915,4215,5915,41,145,84,259,34,"5,2","32,5","49,3","12,3",",8",",1",50,666,02.11.2009 09:00,599,09:00,570,16:30
147,720429,6176749,147,1470067,0,0,480,Ml. Moltkesvej og C. F. Richsvej,Bernhard Bangs Allé,MOTORKTJ,2020,14700670,"15,9",4713,5319,3987,5319,"37,5",139,74,224,67,"4,8","30,3","44,7","3,5",",3",",1",50,535,25.09.2020 07:30,379,07:57,402,15:32
147,722080,6177806,147,1470076,0,0,490,Ny adgangsvej til genbrugsst. Ml. Ndr. Fasanvej og Rundk.,Bispeengen,MOTORKTJ,2012,14700760,"7,9",277,243,257,243,29,2,1,6,0,2,"21,3","35,5",",2",0,0,50,81,18.11.2012 14:00,8,09:00,30,14:30
147,721948,6176648,147,1470079,0,0,47,Ud for nr. 6,Bjarkesvej,MOTORKTJ,2019,14700790,7,808,919,660,919,"22,8",18,9,42,1,"5,2","15,8","30,6",0,0,0,50,104,23.10.2019 16:30,94,07:45,92,15:39
147,721961,6176965,147,1470085,0,0,50,Midt ml. Holger Danskes Vej og Godthåbsvej,Bogøvej,MOTORKTJ,2010,14700851,"5,9",313,346,291,346,"25,5",14,9,19,0,6,"20,1","29,8",",5",",1",0,50,40,19.11.2010 18:00,27,07:45,30,15:15
147,722048,6177630,147,1470094,0,0,215,0/215,Borups Allé,MOTORKTJ,2018,14705868,",3",5500,6371,4536,6371,,385,167,214,214,"3,9",,,,,,,629,13.03.2018 15:30,569,08:15,,:
147,722016,6177645,147,1470094,0,0,250,0/250,Borups Allé,MOTORKTJ,2018,14705868,",3",8775,10165,7237,10165,,508,220,282,282,"3,2",,,,,,,949,13.03.2018 16:00,827,07:00,,:
147,721925,6177687,147,1470094,0,0,350,Ml. Duevej og Fuglebakkev.,Borups Allé,MOTORKTJ,2010,14700941,7,8495,9345,7161,9345,"37,6",396,260,477,26,"5,6","27,4","47,6","7,4","1,1",",2",50,952,10.06.2010 16:00,762,07:12,877,15:48
147,721925,6177688,147,1470094,0,0,351,Ml. Duevej og Fuglebakkev.,Borups Allé,MOTORKTJ,2024,14700940,"10,9",8643,8950,8389,8950,"32,4",290,160,302,67,"3,5","23,8","40,1",1,",1",0,50,809,08.03.2024 14:15,680,07:30,744,14:55
147,722603,6176518,147,1470100,0,0,150,Ml. Rolighedsvej og Thorvalsensvej(ca. midt på strækning),L. I. Brandes Alle,MOTORKTJ,2012,14701009,"8,9",250,288,232,288,"23,4",4,2,15,0,"6,2","15,7","31,2",,,,,43,25.04.2012 16:00,26,07:00,29,15:25
147,722577,6176468,147,1470100,0,0,208,Ud for nr. 17,L. I. Brandes Alle,MOTORKTJ,2025,14701001,"8,9",214,246,177,246,"22,7",1,0,2,0,",9","15,5","29,6",0,0,0,50,41,06.03.2025 16:30,28,07:38,29,16:00
147,722684,6175853,147,1470115,0,0,100,Ml. Grundtvigsvej og Gl. Kongevej,Bülowsvej,MOTORKTJ,2020,14701157,7,5804,6740,4743,6740,"32,5",114,54,110,44,"1,9","22,4","40,3","15,6","2,9","1,7",40,815,21.10.2020 15:45,705,07:36,743,15:21
147,722722,6176051,147,1470115,0,0,300,Ml. Amalievej og Kastanievej,Bülowsvej,MOTORKTJ,2013,14701158,7,8715,9384,7354,9384,"35,7",199,109,590,17,"6,8","16,8","48,5","9,7","1,7",",7",50,988,28.05.2013 08:00,918,07:48,936,15:48
147,722731,6176099,147,1470115,0,0,350,Ml. Amalievej og Kastanievej,Bülowsvej,MOTORKTJ,2009,14701151,7,10165,11886,8543,11886,"38,7",378,219,668,97,"6,6","29,2","47,9","9,2","1,3",",3",50,1.143,29.10.2009 17:00,949,08:36,1096,16:30
147,722819,6176360,147,1470115,0,0,625,Ml. Thorvaldsensvej og Fuglevangsvej,Bülowsvej,MOTORKTJ,2022,14701150,"7,9",5661,6487,4648,6487,"31,8",59,32,71,17,"1,3","24,5","38,9",",8",",1",",1",50,600,31.03.2022 15:30,516,07:27,575,14:50
147,722824,6176372,147,1470115,0,0,500,Ml. Thorvaldsensvej og Fuglevangsvej,Bülowsvej,MOTORKTJ,2009,14701153,7,10849,12330,9118,12330,"38,4",334,192,579,89,"5,3","29,8","46,7","6,2",",6",",1",50,1.200,27.10.2009 17:00,1005,08:36,1167,16:45
147,722846,6176430,147,1470115,0,0,700,Ml. Rolighedsvej og Thorvaldsensvej,Bülowsvej,MOTORKTJ,2006,14701153Z,7,12231,14008,10429,14008,"36,4",447,307,933,31,"7,6","16,4",50,15,"3,6","1,3",50,1.562,12.09.2006 16:00,1247,08:00,1292,15:48
147,722935,6176643,147,1470115,0,0,930,Nord for Ingemannsvej,Bülowsvej,MOTORKTJ,2017,14701152,"10,1",6485,7624,5299,7624,"33,3",360,197,454,77,7,"23,2","42,2","2,7",",5",",1",50,845,13.06.2017 16:00,794,07:35,803,15:37
147,723298,6175952,147,1470130,0,0,1,Syd for Danas Plads,Carl Ploughs Vej,MOTORKTJ,2010,14701302,"5,9",762,931,641,931,"24,1",62,30,49,14,"6,4","19,8","28,3",0,0,0,50,132,23.11.2010 08:00,116,08:00,93,15:40
147,723349,6176081,147,1470130,0,0,140,Nord for Danasvej,Carl Ploughs Vej,MOTORKTJ,2010,14701301,"5,7",645,792,542,792,"24,3",46,27,57,2,"8,8","19,8","28,5",",1",0,0,50,95,23.11.2010 08:00,86,08:00,71,15:45
147,722392,6176137,147,1470133,0,0,140,Ud for nr 14,Ceresvej,MOTORKTJ,2009,14713309,5,221,257,186,257,"28,5",8,5,17,0,"7,7",18,"37,9",",2",",1",",1",50,32,28.10.2009 18:00,22,08:00,26,15:00
147,719888,6176182,147,1470136,0,0,180,Ml. Nils Lorenzenzsv. og Gustav Johannsensv.,Chr. Paulsensvej,MOTORKTJ,2008,14701361,7,380,427,325,427,28,10,7,22,0,"5,9","15,1","41,2","2,7",",3",0,50,44,21.10.2008 16:00,30,08:24,41,15:48
147,722294,6176227,147,1470142,0,0,129,Ud for nr 11,Chr. Winthers Vej,MOTORKTJ,2006,14714209,"5,5",349,371,300,371,"25,7",7,5,15,0,"4,3","15,1","35,9",",7",",1",0,50,43,24.02.2006 18:00,27,08:15,38,16:40
147,722295,6176227,147,1470142,0,0,130,Vest for Rathsacksvej,Chr. Winthers Vej,MOTORKTJ,2009,14701421,5,303,351,255,351,"23,9",8,6,18,0,6,"15,3","32,8",0,0,0,50,51,27.10.2009 16:00,31,08:12,41,16:12
147,720612,6175892,147,1470148,0,0,730,0/730,Dalgas Boulevard,MOTORKTJ,2017,14700148,",3",7056,8439,5766,8439,,260,113,144,144,2,,,,,,,844,05.09.2017 15:45,,:,,:
147,720621,6175946,147,1470148,0,0,785,0/785,Dalgas Boulevard,MOTORKTJ,2017,14700148,",3",8457,10115,6911,10115,,272,118,151,151,"1,8",,,,,,,997,05.09.2017 15:45,,:,,:
147,720683,6176152,147,1470148,0,1,0,Nord for Ewaldsensvej,Dalgas Boulevard,MOTORKTJ,2015,14701487,"10,8",8439,9562,7107,9562,"38,9",174,89,311,71,"3,7","30,6",47,"6,2",",6",",1",50,971,17.09.2015 16:00,829,07:53,936,15:46
147,720854,6176624,147,1470148,0,1,500,Nord for Spurveskjul,Dalgas Boulevard,MOTORKTJ,2022,14701489,"7,9",8489,9896,6970,9896,"38,6",131,71,128,31,"1,5","32,1","44,9","4,3",",4",",1",50,1.123,06.04.2022 07:45,1013,07:36,1045,15:17
147,720855,6176634,147,1470148,0,1,510,Nord for Spurveskjul,Dalgas Boulevard,MOTORKTJ,2009,14714822,7,8828,10254,7434,10254,"39,6",393,235,838,64,"9,5","30,6","48,7","10,2","1,4",",2",50,1.076,26.10.2009 08:00,1028,08:00,1036,15:36
147,723505,6175999,147,1470157,0,0,100,Ud for nr 5,Danasvej,MOTORKTJ,2009,14701579,7,6861,7785,5811,7785,"36,1",296,172,523,75,"7,6","25,6","44,6","3,7",",3",0,50,1.037,19.03.2009 08:00,965,08:00,775,15:48
147,723361,6176050,147,1470157,0,0,250,Ud for nr 22,Danasvej,MOTORKTJ,2009,14701577,7,5950,6775,5039,6775,"32,9",371,206,607,117,"10,2","22,6","42,2","1,9",",1",0,50,812,19.03.2009 08:00,773,08:00,703,15:48
147,723360,6176050,147,1470157,0,0,251,Ud for nr 22,Danasvej,MOTORKTJ,2009,14701571,7,5604,6238,5206,6238,"41,9",849,510,1825,133,"32,6","30,7","53,3",,,,,650,19.03.2009 08:00,615,08:00,571,15:48
147,723226,6176110,147,1470157,0,0,400,Ud for nr 36,Danasvej,MOTORKTJ,2022,14701575,"7,9",3934,4616,3230,4616,38,92,56,105,9,"2,7",31,"44,7","3,8",",3",",1",50,633,04.04.2022 08:00,531,08:00,463,15:45
147,722542,6176533,147,1470163,0,0,150,Ud for nr 13,Dr. Abildgaards Allé,MOTORKTJ,2012,14701631,"8,9",554,645,465,645,"30,1",4,2,11,1,"1,9","21,6","38,3",",3",0,0,50,68,25.04.2012 16:00,50,07:00,58,15:17
147,722520,6176488,147,1470163,0,0,205,Ud for nr. 13,Dr. Abildgaards Allé,MOTORKTJ,2025,14701630,"9,7",563,657,464,657,"28,4",2,1,4,0,",7","19,1","37,2",",9",",1",",1",50,79,10.03.2025 16:15,68,07:38,69,15:34
147,721238,6175827,147,1470169,0,0,98,Ud for nr. 9,Dronningensvej,MOTORKTJ,2019,14701692,"14,9",269,338,222,338,"18,8",6,3,15,0,"5,5",14,"24,1",0,0,0,50,63,14.03.2019 15:30,48,07:46,46,15:28
147,722352,6177052,147,1470172,0,0,226,Ml. Prins Constantinsvej og Falkonér Allé,Dronning Olgas Vej,MOTORKTJ,2020,14701721,7,432,524,321,524,"24,4",4,2,5,1,"1,1",16,33,",5",0,0,50,76,22.10.2020 07:45,64,07:39,58,15:42
147,721758,6177736,147,1470175,0,0,725,Nord for Ternevej,Drosselvej,MOTORKTJ,2025,14701750,"9,7",478,536,394,536,"22,2",3,1,3,1,",6","16,7","27,7",0,0,0,50,74,12.03.2025 15:15,47,07:36,66,15:45
147,721757,6177288,147,1470178,0,0,300,Nord for Egernvej,Duevej,MOTORKTJ,2016,14701781,"6,9",546,608,461,608,"24,1",14,8,26,1,"4,8","19,8","28,3",0,0,0,50,79,12.04.2016 16:00,69,07:00,72,15:36
147,721895,6177586,147,1470178,0,0,625,Nord for Fuglebo,Duevej,MOTORKTJ,2015,14701780,8,509,546,473,546,"25,6",9,5,23,1,"4,6","20,1","30,4",",1",0,0,50,76,09.03.2015 16:00,45,07:20,67,15:50
147,721400,6177329,147,1470187,0,0,340,Ml. Vagtelvej og Solsortevej,Egernvej,MOTORKTJ,2011,14701871,"7,4",264,300,245,300,"25,1",2,1,8,0,"2,9","17,5","32,5","6,2",2,",1",40,37,30.11.2011 17:00,30,08:00,31,16:20
147,722879,6176046,147,1470191,0,0,200,Ml. Uraniavej og Lindevej,Amalievej,MOTORKTJ,2008,14700191,7,424,474,428,474,"27,8",19,13,40,1,"9,5","16,5","38,1",",9",",2",",1",50,66,17.06.2008 08:00,59,08:00,38,15:24
147,721052,6176950,147,1470193,0,0,100,Midt på vejen,Emanuel Olsens Vej,MOTORKTJ,2015,14701930,8,34,36,31,36,"24,6",1,1,3,0,"7,5","19,9","28,7",",4",0,0,50,7,07.03.2015 13:00,4,07:40,4,15:20
147,721172,6176451,147,1470196,0,0,10,Nord for Dalgas Have,Emil Chr. Hansens Vej,MOTORKTJ,2023,14701961,"7,2",707,896,582,896,"28,5",12,6,14,2,2,22,"34,5",",1",0,0,50,138,23.03.2023 07:15,123,07:21,98,14:54
0,721199,6176543,147,1470196,0,0,106,mellem La Cours Vej og Stæhr Johansens Vej,Emil Chr. Hansens Vej,MOTORKTJ,2023,14701960,"211,9",784,1026,491,1026,"25,1",36,18,46,20,"5,9",20,"29,4",,,,,207,25.04.2023 07:15,123,07:34,97,14:47
147,721209,6176586,147,1470196,0,0,150,mellem La Cours Vej og Nyelandsvej,Emil Chr. Hansens Vej,MOTORKTJ,2016,14719603,"9,9",1062,1323,895,1323,"31,8",157,88,281,4,"26,5","21,1","44,2",7,2,",6",50,200,06.09.2016 07:00,185,07:00,152,15:10
147,721219,6176609,147,1470196,0,0,174,Ml. Nyelandsvej og La Cours Vej,Emil Chr. Hansens Vej,MOTORKTJ,2025,14701963,"9,7",487,563,443,563,"24,5",7,2,9,0,"1,8","17,5","31,1",",1",0,0,50,94,07.03.2025 07:45,81,07:45,71,15:16
147,721223,6176634,147,1470196,0,0,200,mellem La Cours Vej og Dalgas Have,Emil Chr. Hansens Vej,MOTORKTJ,2006,14719602,"5,4",1072,1225,1082,1225,"27,7",23,14,52,3,"4,8","16,7","37,8",1,",2",0,50,174,24.02.2006 07:00,159,07:00,139,15:00
147,720548,6176164,147,1470211,0,0,130,Ud for nr 12,Ewaldsensvej,MOTORKTJ,2011,1470211,7,437,489,405,489,"23,1",12,6,39,0,"8,9","13,4","30,6",",1",",1",0,50,57,26.10.2011 08:00,53,07:12,48,16:00
147,721116,6176246,147,1470214,0,0,15,Ud for nr. 2,Eversvej,MOTORKTJ,2025,14702140,"9,8",938,1057,773,1057,"19,3",7,2,10,0,"1,1","13,4","24,7",0,0,0,50,107,06.03.2025 15:45,69,07:17,98,16:18
147,721140,6176334,147,1470214,0,0,110,Ud for nr 10,Eversvej,MOTORKTJ,2006,14721402,"5,4",1031,1102,885,1102,"20,6",33,21,78,2,"7,6","12,8","27,9",",4",",1",0,50,104,24.02.2006 15:00,71,08:15,96,15:00
147,721456,6176333,147,1470217,0,0,15,0/15,Stæhr Johansensvej,MOTORKTJ,2018,14705866,",3",1616,1872,1333,1872,,123,53,68,68,"4,2",,,,,,,239,15.03.2018 07:15,239,07:15,,:
147,721283,6176398,147,1470217,0,0,200,Ud for Frederiksb. Forsyn.,Stæhr Johansensvej,MOTORKTJ,2006,14721702,"5,4",1095,1255,1105,1255,"36,4",38,23,80,7,"7,3","23,8","47,8","9,5","3,2",",4",50,148,24.02.2006 07:00,141,07:15,114,14:40
147,722167,6176183,147,1470220,0,0,251,Nord for Solbjergvej,Falkoner Allé,MOTORKTJ,2024,14702202,"10,8",16060,17151,14600,17151,"29,2",306,160,271,92,"1,7","20,4",37,",4",",1",",1",50,1.438,15.03.2024 14:15,1327,07:37,1294,14:45
147,722177,6176268,147,1470222,0,0,250,Nord for Solbjergvej,Falkoner Allé,MOTORKTJ,2012,14702222,"6,8",16850,18885,14161,18885,31,408,279,955,89,"5,7","21,6","39,5","2,1",",5",0,50,1.394,21.11.2012 15:00,1312,08:00,1366,15:12
147,722559,6176700,147,1470226,0,0,10,Nær kryds med Rolighedsvej,Falkonérgårdsvej,MOTORKTJ,2014,14702260,"7,9",428,495,397,495,"24,1",14,10,41,0,"9,5","19,8","28,3",",9",",3",",1",30,67,27.10.2014 15:00,50,07:45,51,15:20
147,721738,6176740,147,1470229,0,0,100,Ml. Lollandsvej og Guldborgvej,Falstersvej,MOTORKTJ,2019,14702291,7,1135,1312,927,1312,"27,6",34,16,81,3,"7,2",18,"36,7",",7",",1",",1",50,163,22.10.2019 07:15,156,07:30,129,15:36
147,720889,6176862,147,1470232,0,0,80,Syd for Moltkesvej,Femte Juni Pladst (Sted-id:14702320),MOTORKTJ,2020,14702321,7,651,722,532,722,"31,3",5,3,6,1,1,"21,8","39,4","1,2",",1",",1",50,93,21.10.2020 15:30,77,07:22,73,15:27
147,721403,6176168,147,1470238,0,0,10,0/10,Finsensvej,MOTORKTJ,2018,14705867,",3",7496,8688,6147,8688,,752,326,418,418,"5,6",,,,,,,814,16.01.2018 15:45,,:,,:
0,721268,6176208,147,1470238,0,0,150,Øst for Lindevangs Allé,Finsensvej,MOTORKTJ,2012,906-FSV,",5",7347,8820,6149,8820,,170,101,265,37,"3,6",,,,,,50,769,02.05.2012 16:00,,:,769,16:00
147,721230,6176218,147,1470238,0,0,190,"Ud for nr. 14, øst for Lindevangs Allé",Finsensvej,MOTORKTJ,2013,14702384,"9,9",7741,8621,6519,8621,"37,7",224,125,470,56,"6,1","28,3","46,1","5,8",",8",",2",50,827,02.09.2013 16:00,683,08:00,742,16:00
147,720970,6176240,147,1470238,0,0,450,Vest for Eversvej,Finsensvej,MOTORKTJ,2006,14702381,7,8396,9887,7222,9887,"44,8",464,333,933,28,"11,1",34,"55,6","27,9",5,"1,4",50,891,04.05.2006 16:00,776,08:00,825,16:00
147,720197,6176281,147,1470238,0,1,220,Ud for nr 84,Finsensvej,MOTORKTJ,2024,14702383,"10,9",6184,6741,6002,6741,"35,5",167,106,182,13,"2,9","25,7","44,5","3,9",",3",0,50,713,13.03.2024 07:45,684,07:40,607,15:06
147,719816,6176300,147,1470238,0,1,600,Øst for Sdr.Jyllands Allé,Finsensvej,MOTORKTJ,2012,14702382,"7,9",7503,8538,6306,8538,"42,9",189,97,404,66,"5,4","35,4",50,"14,9","1,5",",2",50,839,14.11.2012 16:00,788,08:00,793,15:50
147,722693,6176548,147,1470241,0,0,91,Ud for nr. 7,N.J. Fjords Allé,MOTORKTJ,2025,14702410,"9,8",244,277,222,277,23,1,1,4,0,"1,6","14,4",31,0,0,0,50,44,10.03.2025 16:15,38,07:38,35,15:56
147,720111,6176385,147,1470244,0,0,110,Syd for Einer Jensensvænge,Flintholm Allé,MOTORKTJ,2005,14702441,7,620,734,534,734,"31,9",41,28,84,2,"13,6","20,9","42,5","3,2",",5",",1",50,70,02.05.2005 15:00,43,08:48,61,15:12
147,720092,6176427,147,1470244,0,0,156,Ml. Finsensvej og Preben Kaas Vænge,Flintholm Allé,MOTORKTJ,2010,14702440,7,638,713,536,713,25,77,45,97,1,"15,2","16,7","33,1",",2",",1",0,50,67,04.11.2010 14:00,55,07:24,61,15:00
147,720357,6176352,147,1470246,0,0,80,Ved Marguerite Vibys Plads(ud for hus nr. 9),Dirch Passers Allé,MOTORKTJ,2012,14702469,"8,9",1271,1602,1176,1602,"35,2",17,9,51,,4,"25,5","43,5","2,5",",1",0,50,306,26.04.2012 07:00,241,07:00,162,14:51
147,720306,6176415,147,1470246,0,0,160,Ml. Flintholm Allé og PrebenKaas Vænge,Dirch Passers Allé,MOTORKTJ,2010,14702460,7,364,408,306,408,18,9,7,15,0,"4,1","13,5","22,8",",1",0,0,50,49,08.11.2010 11:00,33,07:36,36,14:24
147,723343,6176154,147,1470253,0,0,150,Ud for kirken,Forchammersvej,MOTORKTJ,2013,14702530,"9,9",820,918,691,918,"26,7",20,11,55,2,"6,8","20,3","33,1",",4",0,0,50,122,02.09.2013 08:00,104,08:00,90,16:00
147,723275,6175897,147,1470256,0,0,59,Ud for nr. 26,ForhåbningshomsAllé,MOTORKTJ,2022,14702560,"14,3",982,1122,804,1122,"23,9",14,9,20,1,2,"16,7","31,5",",1",",1",0,50,159,30.09.2022 15:00,111,07:58,130,15:30
147,722070,6175877,147,1470268,0,0,60,Ud for nr. 1,Frederiksberg Bredegade,MOTORKTJ,2018,14702680,21,684,721,619,721,25,32,15,56,4,"8,2",20,"29,3",",2",",1",0,50,115,06.10.2018 12:15,62,08:12,62,15:05
147,722012,6175885,147,1470268,0,0,122,Ud for nr. 5,Frederiksberg Bredegade,MOTORKTJ,2024,14702681,"10,8",904,1035,877,1035,"25,7",7,4,13,1,"1,4","16,9",34,",5",",1",",1",50,119,11.03.2024 08:30,104,08:22,82,14:51
147,721563,6177141,147,1470289,0,0,100,Nord for Fuglebo,Fuglebakkevej,MOTORKTJ,2013,14702891,"12,9",1308,1328,1212,1328,"27,3",29,15,92,2,7,"20,4",34,",9",",1",0,50,236,13.04.2013 12:00,69,08:46,173,16:20
147,721735,6177503,147,1470289,0,0,500,Nord for Fuglebo,Fuglebakkevej,MOTORKTJ,2015,14702890,8,496,540,461,540,"28,7",34,20,74,1,"14,9",21,"35,3",1,",4",",1",50,95,12.03.2015 07:00,78,07:00,53,16:10
147,721874,6177769,147,1470289,0,0,800,Nord for Borups Allé,Fuglebakkevej,MOTORKTJ,2015,14702892,8,1617,1697,1503,1697,"26,5",173,103,430,5,"26,6","20,2","31,2","1,6",",3",",1",50,342,06.03.2015 16:00,87,08:50,240,16:30
0,722331,6175872,147,1470304,0,1,320,Øst for Falkoner Allé,Gammel Kongevej,MOTORKTJ,2013,904-GKV,",5",10774,13145,9073,13145,,258,154,409,56,"3,8",,,,,,50,1.038,22.05.2013 16:00,,:,1038,16:00
147,722303,6175881,147,1470304,0,1,350,Vest for Edisonsvej,Gammel Kongevej,MOTORKTJ,2010,14730412,7,11241,12170,9476,12170,"28,5",1070,674,1156,113,"10,3","15,9","40,3","3,1",",4",0,50,1.041,11.06.2010 12:00,832,08:00,949,15:36
147,722301,6175881,147,1470304,0,1,351,Vest for Edisonsvej,Gammel Kongevej,MOTORKTJ,2025,14703040,"9,7",9038,10119,7454,10119,"34,6",299,178,352,36,"3,9","21,9","43,4","7,1","4,8","3,5",50,1.010,11.03.2025 07:45,756,07:47,791,15:10
147,722178,6175925,147,1470304,0,1,481,Ud for nr. 179,Gammel Kongevej,MOTORKTJ,2013,904,",5",11938,13247,11058,13247,,174,111,366,20,"3,1",,,,,,,1.038,22.05.2013 15:00,946,07:00,1038,15:00
147,721786,6176957,147,1470316,0,0,680,Ml. Lollandsvej og Guldborgvej,Godthåbsvej,MOTORKTJ,2022,14703161,"7,8",12639,14240,10377,14240,"34,7",323,183,357,54,"2,8","22,7","44,3","3,7",",5",",4",50,1.147,04.04.2022 15:30,984,07:21,1112,15:25
0,721767,6176964,147,1470316,0,0,700,Øst for Guldborgvej,Godthåbsvej,MOTORKTJ,2012,905-GHV,",5",10897,13082,9120,13082,,297,179,483,57,"4,4",,,,,,50,1.105,02.05.2012 16:00,,:,1105,16:00
147,721739,6176974,147,1470316,0,0,730,0/730,Godthåbsvej,MOTORKTJ,2018,14705864,",3",10471,12130,8636,12130,,835,362,464,464,"4,4",,,,,,,1.113,13.03.2018 07:15,1113,07:15,,:
147,721706,6176986,147,1470316,0,0,765,0/765,Godthåbsvej,MOTORKTJ,2018,14705864,",3",12383,14344,10213,14344,,869,376,483,483,"3,9",,,,,,,1.302,13.03.2018 07:30,1302,07:30,,:
147,721038,6177218,147,1470316,0,1,470,V.f. Grøndalsvej ud for nr 131,Godthåbsvej,MOTORKTJ,2024,14703162,11,10107,11228,8336,11228,"39,4",319,186,334,53,"3,3","34,1","44,7","2,3",",1",0,50,1.073,14.03.2024 07:30,1033,07:25,999,15:10
147,722670,6175914,147,1470328,0,0,25,Ud for nr. 2,Grundtvigsvej,MOTORKTJ,2012,14703289,"8,9",2529,2891,2341,2891,"24,7",98,47,198,43,"7,8","17,8",31,1,",3",",1",40,342,26.04.2012 07:00,307,07:00,274,14:51
147,722557,6175954,147,1470328,0,0,150,ml. Henrik Steffensvej og Bianco Lunos Allé,Grundtvigsvej,MOTORKTJ,2018,14703284,"16,7",512,565,464,565,"26,6",25,14,43,1,"8,5","20,4","32,9","2,2",",2",0,40,76,21.11.2018 07:30,66,07:34,64,14:54
147,722402,6175993,147,1470328,0,0,310,Ud for nr 21,Grundtvigsvej,MOTORKTJ,2007,14707129,7,3256,3670,2776,3670,"36,9",119,81,256,4,"7,9","26,5",47,"6,6","1,4",",6",50,410,07.12.2007 08:00,343,08:00,332,15:48
147,722401,6175993,147,1470328,0,0,311,Ud for nr 21,Grundtvigsvej,MOTORKTJ,2006,14732809,"5,5",3457,3861,2968,3861,"38,2",127,88,280,1,"8,1",30,"48,1","8,2","1,3",",5",50,372,27.02.2006 08:00,350,08:00,350,15:40
147,722392,6175995,147,1470328,0,0,320,Øst for Ceresvej,Grundtvigsvej,MOTORKTJ,2009,14703281,7,2903,3366,2440,3366,"30,8",107,69,218,9,"7,5","19,8","39,3",1,",2",",2",50,378,26.10.2009 08:00,347,08:00,337,15:48
147,722323,6176006,147,1470328,0,0,390,Ml. Ceresvej og Rathsacksvej,Grundtvigsvej,MOTORKTJ,2009,14703282,7,2811,3260,2363,3260,"30,9",134,89,276,8,"9,8","21,1","39,1",1,",2",",1",50,352,27.10.2009 08:00,315,08:00,320,15:48
147,722205,6176024,147,1470328,0,0,510,Vest for Sagasvej,Grundtvigsvej,MOTORKTJ,2018,14703283,"21,9",2185,2510,1801,2510,"28,2",69,37,106,10,"4,9","18,6","37,2",",8",",1",",1",50,362,09.03.2018 08:15,267,07:49,228,15:22
147,720771,6177045,147,1470331,0,0,300,Vest for 5. juli Plads,Grøndalsvej,MOTORKTJ,2023,14703311,7,208,216,171,216,"27,6",2,1,2,1,1,"19,1","36,5","6,2",",5",",1",40,36,14.03.2023 07:45,25,08:07,24,15:45
147,720112,6176087,147,1470337,0,0,230,Ud for Nr 32,Gustav Johansens Vej,MOTORKTJ,2012,14703371,"8,9",476,538,399,538,35,5,2,14,0,3,"25,4","43,2","1,7",",1",0,50,61,27.04.2012 14:00,41,07:17,50,15:00
147,720554,6175826,147,1470346,0,0,140,Ca. ud for nr 15,Hattesens Allé,MOTORKTJ,2011,14703460,"6,9",183,203,154,203,"21,4",5,3,18,0,"10,1","14,6","27,6",",3",",1",0,50,35,29.10.2011 12:00,19,08:00,22,16:12
147,722280,6176546,147,1470358,0,0,42,Ud for nr. 4,Helgesvej,MOTORKTJ,2023,14703580,7,366,391,302,391,"20,6",1,0,3,0,",8","13,4","27,6","1,3",",2",0,40,68,16.03.2023 17:15,24,07:07,45,16:15
147,719792,6175986,147,1470361,0,0,160,Ml. A.D. Jørgensens Vej og Regenburgsvej,Henning Matzens Vej,MOTORKTJ,2012,14703610,"8,9",329,365,277,365,"27,6",5,3,15,0,"4,5","18,4","36,2","38,7","6,5",",7",30,52,24.08.2012 08:00,32,07:30,33,16:00
147,722450,6175912,147,1470367,0,0,80,Ud for nr 5,Henrik Steffens Vej,MOTORKTJ,2009,14736701,7,339,395,286,395,"20,5",10,7,25,1,"7,3","14,1","27,6",",2",0,0,50,58,28.10.2009 16:00,29,08:24,45,15:00
147,722456,6175931,147,1470367,0,0,100,ml. Grundtvigsvej og Gl. Kongevej,Henrik Steffens Vej,MOTORKTJ,2014,14703671,"10,6",356,416,299,416,"19,5",12,7,33,1,"9,4","11,3","27,3",",8",",3",0,40,66,26.06.2014 17:00,27,08:26,46,16:07
147,722220,6177993,147,1470370,0,0,100,Vest fra Nordre Fasanvej(under Broen),Hillerødgade,MOTORKTJ,2014,14703709,8,9501,10693,7952,10693,"38,4",485,251,863,201,"9,1","27,7","47,3","6,8",",6",",1",50,1.012,08.05.2014 08:00,960,08:00,899,15:20
147,722199,6177987,147,1470370,0,0,115,0/115,Hillerødgade,MOTORKTJ,2018,14705862,",3",11269,13053,9294,13053,,562,243,312,312,"2,8",,,,,,,1.218,15.03.2018 15:15,1119,07:45,,:
